Table Name,Table Description,Column Name,Column Description,Data Element,Checktable,Datatype,Length,Decimals,Table Description Short,Column Description Short
RESB,Reservation/dependent requirements,CUOBJ,Configuration (internal object number),CUOBJ,,NUMC,18,0,Reservation/dependent requirements,configuration__internal_o
RESB,Reservation/dependent requirements,KFPOS,"Indicator: ""configurable item""",KFPOS,,CHAR,1,0,Reservation/dependent requirements,"indicator_""configurable_i"
RESB,Reservation/dependent requirements,REVLV,Revision Level,REVLV,,CHAR,2,0,Reservation/dependent requirements,revision_level
RESB,Reservation/dependent requirements,BERKZ,Material Staging Indicator for Production Supply,BERKZ,,CHAR,1,0,Reservation/dependent requirements,material_staging_indicato
RESB,Reservation/dependent requirements,LGNUM,Warehouse Number / Warehouse Complex,LGNUM,T300,CHAR,3,0,Reservation/dependent requirements,warehouse_number___wareho
RESB,Reservation/dependent requirements,LGTYP,Storage Type,LGTYP,T301,CHAR,3,0,Reservation/dependent requirements,storage_type
RESB,Reservation/dependent requirements,LGPLA,Storage Bin,LGPLA,LAGP,CHAR,10,0,Reservation/dependent requirements,storage_bin
RESB,Reservation/dependent requirements,TBMNG,Transfer requirement quantity already requested,TBMNG,,QUAN,13,3,Reservation/dependent requirements,transfer_requirement_quan
RESB,Reservation/dependent requirements,NPTXTKY,Internal text number (12-character),TXTKY,,CHAR,12,0,Reservation/dependent requirements,internal_text_number__12_
RESB,Reservation/dependent requirements,KBNKZ,Kanban Indicator,KBNKZ,,CHAR,1,0,Reservation/dependent requirements,kanban_indicator
RESB,Reservation/dependent requirements,KZKUP,Indicator: co-product,KZKUP,,CHAR,1,0,Reservation/dependent requirements,indicator_co_product
RESB,Reservation/dependent requirements,AFPOS,Order Item Number,CO_POSNR,,NUMC,4,0,Reservation/dependent requirements,order_item_number
RESB,Reservation/dependent requirements,NO_DISP,Effective for Materials Planning,NO_DISP_PLUS,,CHAR,1,0,Reservation/dependent requirements,effective_for_materials_p
RESB,Reservation/dependent requirements,BDZTP,Time that reservation quantity required,BDZTP,,TIMS,6,0,Reservation/dependent requirements,time_that_reservation_qua
RESB,Reservation/dependent requirements,ESMNG,Usage quantity per order unit of measure,ESMNG,,FLTP,16,16,Reservation/dependent requirements,usage_quantity_per_order_
RESB,Reservation/dependent requirements,ALPGR,Alternative item: group,CS_ALPGR,,CHAR,2,0,Reservation/dependent requirements,alternative_item_group
RESB,Reservation/dependent requirements,ALPRF,Alternative item: ranking order,CS_ALPRF,,NUMC,2,0,Reservation/dependent requirements,alternative_item_ranking_
RESB,Reservation/dependent requirements,ALPST,Alternative item: strategy,CS_ALPST,,CHAR,1,0,Reservation/dependent requirements,alternative_item_strategy
RESB,Reservation/dependent requirements,KZAUS,Discontinuation type,AUSLF,,CHAR,1,0,Reservation/dependent requirements,discontinuation_type
RESB,Reservation/dependent requirements,NFEAG,Discontinuation group,CS_NFEAG,,CHAR,2,0,Reservation/dependent requirements,discontinuation_group
RESB,Reservation/dependent requirements,NFPKZ,Indicator: Follow-Up Item,CS_KZNFP,,CHAR,1,0,Reservation/dependent requirements,indicator_follow_up_item
RESB,Reservation/dependent requirements,NFGRP,Follow-up group,CS_NFGRP,,CHAR,2,0,Reservation/dependent requirements,follow_up_group
RESB,Reservation/dependent requirements,NFUML,NOT USED: Quantity transfer factor for follow-up material,NFUML,,DEC,5,4,Reservation/dependent requirements,not_used_quantity_transfe
RESB,Reservation/dependent requirements,ADRNR,Addresses: Address Number,CADNR,,CHAR,10,0,Reservation/dependent requirements,addresses_address_number
RESB,Reservation/dependent requirements,CHOBJ,Internal object number of the batch classification,CUOBJ_CH,,NUMC,18,0,Reservation/dependent requirements,internal_object_number_of
RESB,Reservation/dependent requirements,SPLKZ,Batch key,CHSPLIT,,CHAR,1,0,Reservation/dependent requirements,batch_key
RESB,Reservation/dependent requirements,SPLRV,Item Number of Reservation/Dependent Requirement,RSPOS,,NUMC,4,0,Reservation/dependent requirements,item_number_of_reservatio
RESB,Reservation/dependent requirements,KNUMH,Number of condition record from batch determination,KNUMH_CH,,CHAR,10,0,Reservation/dependent requirements,number_of_condition_recor
RESB,Reservation/dependent requirements,WEMPF,Goods Recipient/Ship-To Party,WEMPF,,CHAR,12,0,Reservation/dependent requirements,goods_recipient_ship_to_p
RESB,Reservation/dependent requirements,ABLAD,Unloading Point,ABLAD,,CHAR,25,0,Reservation/dependent requirements,unloading_point
RESB,Reservation/dependent requirements,HKMAT,Material-related origin,HKMAT,,CHAR,1,0,Reservation/dependent requirements,material_related_origin
RESB,Reservation/dependent requirements,HRKFT,Origin Group as Subdivision of Cost Element,HRKFT,,CHAR,4,0,Reservation/dependent requirements,origin_group_as_subdivisi
RESB,Reservation/dependent requirements,VORAB,Ind: Preliminary order,VORABKZ,,CHAR,1,0,Reservation/dependent requirements,ind_preliminary_order
RESB,Reservation/dependent requirements,MATKL,Material Group,MATKL,T023,CHAR,9,0,Reservation/dependent requirements,material_group
RESB,Reservation/dependent requirements,FRUNV,Indicator: External procurement data incomplete,FRUNV,,CHAR,1,0,Reservation/dependent requirements,indicator_external_procur
RESB,Reservation/dependent requirements,CLAKZ,Indicator: classification exists,CLAKZ,,CHAR,1,0,Reservation/dependent requirements,indicator_classification_
RESB,Reservation/dependent requirements,INPOS,Indicator: intra material,INPOS,,CHAR,1,0,Reservation/dependent requirements,indicator_intra_material
RESB,Reservation/dependent requirements,WEBAZ,Goods Receipt Processing Time in Days,WEBAZ,,DEC,3,0,Reservation/dependent requirements,goods_receipt_processing_
RESB,Reservation/dependent requirements,LIFNR,Account Number of Vendor or Creditor,LIFNR,LFA1,CHAR,10,0,Reservation/dependent requirements,account_number_of_vendor_
RESB,Reservation/dependent requirements,FLGEX,Indicator: External procurement,FLGEX,,CHAR,1,0,Reservation/dependent requirements,indicator_external_procur
RESB,Reservation/dependent requirements,FUNCT,Distribution function,CY_FUNCT,TC29V,CHAR,3,0,Reservation/dependent requirements,distribution_function
RESB,Reservation/dependent requirements,GPREIS_2,Total Price in Local Currency,PPGXXX,,CURR,15,2,Reservation/dependent requirements,total_price_in_local_curr
RESB,Reservation/dependent requirements,FPREIS_2,Fixed Price in Local Currency,PPFXXX,,CURR,15,2,Reservation/dependent requirements,fixed_price_in_local_curr
RESB,Reservation/dependent requirements,PEINH_2,Price Unit,PEINH,,DEC,5,0,Reservation/dependent requirements,price_unit
RESB,Reservation/dependent requirements,INFNR,Number of Purchasing Info Record,INFNR,EINA,CHAR,10,0,Reservation/dependent requirements,number_of_purchasing_info
RESB,Reservation/dependent requirements,KZECH,Determination of batch entry in the production/process order,KZECH,,CHAR,1,0,Reservation/dependent requirements,determination_of_batch_en
RESB,Reservation/dependent requirements,KZMPF,Manual Maintenance of Requirement Date,KZMPF,,CHAR,1,0,Reservation/dependent requirements,manual_maintenance_of_req
RESB,Reservation/dependent requirements,STLAL,Alternative BOM,STALT,,CHAR,2,0,Reservation/dependent requirements,alternative_bom
RESB,Reservation/dependent requirements,PBDNR,Requirements Plan Number,PBDNR,,CHAR,10,0,Reservation/dependent requirements,requirements_plan_number
RESB,Reservation/dependent requirements,STVKN,Inherited node number of BOM item,STVKN,,NUMC,8,0,Reservation/dependent requirements,inherited_node_number_of_
RESB,Reservation/dependent requirements,KTOMA,Acct entered manually,KTOMA,,CHAR,1,0,Reservation/dependent requirements,acct_entered_manually
RESB,Reservation/dependent requirements,VRPLA,Indicator: planning without final assembly,VRPLA,,CHAR,1,0,Reservation/dependent requirements,indicator_planning_withou
RESB,Reservation/dependent requirements,KZBWS,Valuation of Special Stock,KZBWS,,CHAR,1,0,Reservation/dependent requirements,valuation_of_special_stoc
RESB,Reservation/dependent requirements,NLFZV,Lead-time offset for operation,CS_NLFZV,,DEC,3,0,Reservation/dependent requirements,lead_time_offset_for_oper
RESB,Reservation/dependent requirements,NLFMV,Unit for lead-time offset for operation,CS_NLFMV,T006,UNIT,3,0,Reservation/dependent requirements,unit_for_lead_time_offset
RESB,Reservation/dependent requirements,TECHS,Parameter Variant/Standard Variant,TECHS,,CHAR,12,0,Reservation/dependent requirements,parameter_variant_standar
RESB,Reservation/dependent requirements,OBJTYPE,Change indicator,OCM_OBJ_TYPE,,CHAR,1,0,Reservation/dependent requirements,change_indicator
RESB,Reservation/dependent requirements,CH_PROC,Process that has lead to the change of an object,OCM_CH_PROC,,CHAR,1,0,Reservation/dependent requirements,process_that_has_lead_to_
RESB,Reservation/dependent requirements,FXPRU,Fixed-Price Co-Product,CK_FIXPRKU,,CHAR,1,0,Reservation/dependent requirements,fixed_price_co_product
RESB,Reservation/dependent requirements,UMSOK,Special Stock Indicator for Physical Stock Transfer,UMSOK,,CHAR,1,0,Reservation/dependent requirements,special_stock_indicator_f
RESB,Reservation/dependent requirements,VORAB_SM,Advance Shipment Indicator,VORAB_SM,,CHAR,1,0,Reservation/dependent requirements,advance_shipment_indicato
RESB,Reservation/dependent requirements,FIPOS,Commitment Item,FIPOS,,CHAR,14,0,Reservation/dependent requirements,commitment_item
RESB,Reservation/dependent requirements,FIPEX,Commitment Item,FM_FIPEX,,CHAR,24,0,Reservation/dependent requirements,commitment_item
RESB,Reservation/dependent requirements,FISTL,Funds Center,FISTL,,CHAR,16,0,Reservation/dependent requirements,funds_center
RESB,Reservation/dependent requirements,GEBER,Fund,BP_GEBER,,CHAR,10,0,Reservation/dependent requirements,fund
RESB,Reservation/dependent requirements,GRANT_NBR,Grant,GM_GRANT_NBR,,CHAR,20,0,Reservation/dependent requirements,grant
RESB,Reservation/dependent requirements,FKBER,Functional Area,FKBER,,CHAR,16,0,Reservation/dependent requirements,functional_area
RESB,Reservation/dependent requirements,PRIO_URG,Requirement Urgency,PRIO_URG,PURG,NUMC,2,0,Reservation/dependent requirements,requirement_urgency
RESB,Reservation/dependent requirements,PRIO_REQ,Requirement Priority,PRIO_REQ,PREQ,NUMC,3,0,Reservation/dependent requirements,requirement_priority
RESB,Reservation/dependent requirements,KBLNR,Document Number for Earmarked Funds,KBLNR,,CHAR,10,0,Reservation/dependent requirements,document_number_for_earma
RESB,Reservation/dependent requirements,KBLPOS,Earmarked Funds: Document Item,KBLPOS,,NUMC,3,0,Reservation/dependent requirements,earmarked_funds_document_
RESB,Reservation/dependent requirements,BUDGET_PD,FM: Budget Period,FM_BUDGET_PERIOD,,CHAR,10,0,Reservation/dependent requirements,fm_budget_period
RESB,Reservation/dependent requirements,SC_OBJECT_ID,Object ID - Document Number,/SRMERP/OBJECT_ID,,CHAR,10,0,Reservation/dependent requirements,object_id___document_numb
RESB,Reservation/dependent requirements,SC_ITM_NO,Internal Shopping Cart Item Number,/SRMERP/SC_ITM_NO,,INT4,10,0,Reservation/dependent requirements,internal_shopping_cart_it
RESB,Reservation/dependent requirements,ADVCODE,Advice Code,/ISDFPS/ADVCODE,/ISDFPS/ADVCODE1,CHAR,2,0,Reservation/dependent requirements,advice_code
RESB,Reservation/dependent requirements,OIO_SPROC,Supply Process,OIO_SPROC,OIO_CM_SPROC,CHAR,4,0,Reservation/dependent requirements,supply_process
RESB,Reservation/dependent requirements,OIO_HOLD,Indicator: Hold Delivery Onshore,OIO_HOLD,,CHAR,1,0,Reservation/dependent requirements,indicator_hold_delivery_o
RESB,Reservation/dependent requirements,WTY_IND,Warranty indicator,WTYSC_WTY_INDICATOR,,CHAR,1,0,Reservation/dependent requirements,warranty_indicator
RESB,Reservation/dependent requirements,R_PART_INDICATOR,Return Part Indicator,WTYSC_RETURN_PART_INDICATOR,,CHAR,1,0,Reservation/dependent requirements,return_part_indicator
RESB,Reservation/dependent requirements,WTYSC_CLMITEM,Claim item number,WTYSC_CLMITEM,,CHAR,16,0,Reservation/dependent requirements,claim_item_number
STXH,STXD SAPscript text file header,MANDT,Client,MANDT,,CLNT,3,0,STXD SAPscript text file header,client
STXH,STXD SAPscript text file header,TDOBJECT,Texts: Application Object,TDOBJECT,,CHAR,10,0,STXD SAPscript text file header,texts_application_object
STXH,STXD SAPscript text file header,TDNAME,Name,TDOBNAME,,CHAR,70,0,STXD SAPscript text file header,name
STXH,STXD SAPscript text file header,TDID,Text ID,TDID,,CHAR,4,0,STXD SAPscript text file header,text_id
STXH,STXD SAPscript text file header,TDSPRAS,Language Key,SPRAS,,LANG,1,0,STXD SAPscript text file header,language_key
STXH,STXD SAPscript text file header,TDTITLE,Title in dialog box,TDTITLE,,CHAR,50,0,STXD SAPscript text file header,title_in_dialog_box
STXH,STXD SAPscript text file header,TDFRELES,Release,TDFRELES,,CHAR,4,0,STXD SAPscript text file header,release
STXH,STXD SAPscript text file header,TDFUSER,Created by,TDFUSER,,CHAR,12,0,STXD SAPscript text file header,created_by
STXH,STXD SAPscript text file header,TDFDATE,Date created,TDFDATE,,DATS,8,0,STXD SAPscript text file header,date_created
STXH,STXD SAPscript text file header,TDFTIME,Time Created,TDFTIME,,TIMS,6,0,STXD SAPscript text file header,time_created
STXH,STXD SAPscript text file header,TDLRELES,Last Changed in Release,TDLRELES,,CHAR,4,0,STXD SAPscript text file header,last_changed_in_release
STXH,STXD SAPscript text file header,TDLUSER,Last changed by,TDLUSER,,CHAR,12,0,STXD SAPscript text file header,last_changed_by
STXH,STXD SAPscript text file header,TDLDATE,Changed On,TDLDATE,,DATS,8,0,STXD SAPscript text file header,changed_on
STXH,STXD SAPscript text file header,TDLTIME,Last Changed at,TDLTIME,,TIMS,6,0,STXD SAPscript text file header,last_changed_at
STXH,STXD SAPscript text file header,TDVERSION,Version,TDVERSION,,NUMC,5,0,STXD SAPscript text file header,version
STXH,STXD SAPscript text file header,TDSTYLE,Style Name,TDSTYLE,,CHAR,8,0,STXD SAPscript text file header,style_name
STXH,STXD SAPscript text file header,TDFORM,Form Name,TDFORM,,CHAR,16,0,STXD SAPscript text file header,form_name
STXH,STXD SAPscript text file header,TDHYPHENAT,Hyphenation Active,TDHYPHENAT,,CHAR,1,0,STXD SAPscript text file header,hyphenation_active
STXH,STXD SAPscript text file header,TDTRANSTAT,Translation status,TDTRANSTAT,,NUMC,1,0,STXD SAPscript text file header,translation_status
STXH,STXD SAPscript text file header,TDOSPRAS,Original language,TDOSPRAS,T002,LANG,1,0,STXD SAPscript text file header,original_language
STXH,STXD SAPscript text file header,TDMACODE1,Short Title 1,TDMACODE1,,CHAR,16,0,STXD SAPscript text file header,short_title_1
STXH,STXD SAPscript text file header,TDMACODE2,Short Title 2,TDMACODE2,,CHAR,16,0,STXD SAPscript text file header,short_title_2
STXH,STXD SAPscript text file header,TDTXTLINES,Number of Text Lines in Line Table,TDTXTLINES,,NUMC,5,0,STXD SAPscript text file header,number_of_text_lines_in_l
STXH,STXD SAPscript text file header,TDREF,Reference text,TDREF,,CHAR,1,0,STXD SAPscript text file header,reference_text
STXH,STXD SAPscript text file header,TDREFOBJ,Object of Referenced Text,TDREFOBJ,,CHAR,10,0,STXD SAPscript text file header,object_of_referenced_text
STXH,STXD SAPscript text file header,TDREFNAME,Name of Referenced Text,TDREFNAME,,CHAR,70,0,STXD SAPscript text file header,name_of_referenced_text
STXH,STXD SAPscript text file header,TDREFID,ID of Referenced Text,TDREFID,,CHAR,4,0,STXD SAPscript text file header,id_of_referenced_text
STXH,STXD SAPscript text file header,TDTEXTTYPE,SAPscript: Format of Text,TDTEXTTYPE,,CHAR,6,0,STXD SAPscript text file header,sapscript_format_of_text
STXH,STXD SAPscript text file header,TDCOMPRESS,SAPscript: Text is compressed,TDCOMPRESS,,CHAR,1,0,STXD SAPscript text file header,sapscript_text_is_compres
STXH,STXD SAPscript text file header,TDOCLASS,SAPscript: Object Class,TDOCLASS,,CHAR,4,0,STXD SAPscript text file header,sapscript_object_class
STXH,STXD SAPscript text file header,LOGSYS,Logical system,LOGSYS,,CHAR,10,0,STXD SAPscript text file header,logical_system
T024,Purchasing Groups,MANDT,Client,MANDT,T000,CLNT,3,0,Purchasing Groups,client
T024,Purchasing Groups,EKGRP,Purchasing Group,EKGRP,,CHAR,3,0,Purchasing Groups,purchasing_group
T024,Purchasing Groups,EKNAM,Description of purchasing group,EKNAM,,CHAR,18,0,Purchasing Groups,description_of_purchasing
T024,Purchasing Groups,EKTEL,Telephone number of purchasing group (buyer group),EKTEL,,CHAR,12,0,Purchasing Groups,telephone_number_of_purch
T024,Purchasing Groups,LDEST,Spool: Output device,RSPOPNAME,TSP03,CHAR,4,0,Purchasing Groups,spool_output_device
T024,Purchasing Groups,TELFX,Fax number of purchasing (buyer) group,EKTFX,,CHAR,31,0,Purchasing Groups,fax_number_of_purchasing_
